#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
2.62665e+07,357,0,195,179,0,0,4,289.15,291.15
2.62674e+07,120,0,72,48,0,0,4,289.15,291.15
2.62683e+07,46,0,29,15,0,0,4,289.15,291.15
2.62692e+07,46,0,29,15,0,0,4,289.15,291.15
2.62701e+07,46,0,29,15,0,0,4,289.15,291.15
2.6271e+07,236,0,117,137,0,0,4,289.15,291.15
2.62719e+07,147,0,76,80,0,0,4,289.15,291.15
2.62728e+07,46,0,29,15,0,0,4,289.15,291.15
2.62737e+07,46,0,29,15,0,0,4,289.15,291.15
2.62746e+07,46,0,29,15,0,0,4,289.15,291.15
2.62755e+07,160,0,82,88,0,0,4,289.15,291.15
2.62764e+07,223,0,111,129,0,0,4,289.15,291.15
2.62773e+07,46,0,29,15,0,0,4,289.15,291.15
2.62782e+07,46,0,29,15,0,0,4,289.15,291.15
2.62791e+07,46,0,29,15,0,0,4,289.15,291.15
2.628e+07,84,0,47,40,0,0,4,289.15,291.15
2.62809e+07,236,0,117,137,0,0,4,289.15,291.15
2.62818e+07,109,0,58,56,0,0,4,289.15,291.15
2.62827e+07,86,0,51,33,0.13,1,3,289.15,291.15
2.62836e+07,150,0,86,62,0,1,3,289.15,291.15
2.62845e+07,187,0,107,79,0.67,1,3,289.15,291.15
2.62854e+07,198,0,99,113,0,0,4,289.15,291.15
2.62863e+07,185,0,93,104,0,0,4,289.15,291.15
2.62872e+07,46,0,29,15,0,0,4,293.15,291.15
2.62881e+07,46,0,29,15,0,0,4,293.15,291.15
2.6289e+07,49,0,31,17,0,0,4,293.15,291.15
2.62899e+07,173,0,92,87,0,1,3,293.15,291.15
2.62908e+07,346,0,177,187,0.27,1,3,293.15,289.15
2.62917e+07,268,0,149,121,0,1,3,293.15,289.15
2.62926e+07,67,0,40,25,0,1,2,293.15,289.15
2.62935e+07,99,0,58,40,0,2,1,293.15,289.15
2.62944e+07,215,0,77,76,0.13,1,1,293.15,289.15
2.62953e+07,1014,0,221,507,1.2,2,0,293.15,289.15
2.62962e+07,1483,0,284,904,0.4,2,0,293.15,289.15
2.62971e+07,635,0,135,196,1.27,2,0,293.15,289.15
2.6298e+07,595,0,113,178,0.13,2,0,289.15,289.15
2.62989e+07,965,0,113,270,0.13,2,0,289.15,289.15
2.62998e+07,1500,0,165,449,0.53,1,0,289.15,289.15
2.63007e+07,2083,0,277,926,0,1,0,289.15,289.15
2.63016e+07,1319,0,71,349,0,1,0,289.15,289.15
2.63025e+07,966,0,88,263,0,1,0,289.15,289.15
2.63034e+07,1005,0,132,278,0.4,1,0,289.15,289.15
2.63043e+07,955,0,91,273,0,1,0,289.15,289.15
2.63052e+07,1288,0,171,420,0.4,1,0,289.15,289.15
2.63061e+07,1425,0,124,409,0,1,0,289.15,289.15
2.6307e+07,1362,0,95,368,0.93,1,0,289.15,289.15
2.63079e+07,1751,0,157,695,0.4,1,0,289.15,289.15
2.63088e+07,2451,0,418,1135,0,1,0,289.15,289.15
2.63097e+07,3114,0,650,1581,0.13,1,0,289.15,289.15
2.63106e+07,1484,0,186,454,0.13,1,0,289.15,289.15
2.63115e+07,621,0,139,177,0,0,0,289.15,289.15
2.63124e+07,607,0,132,171,0,0,0,289.15,289.15
2.63133e+07,413,0,155,134,0,1,0,289.15,289.15
2.63142e+07,280,0,163,123,0,1,0,289.15,289.15
2.63151e+07,360,0,197,180,0.87,1,0,289.15,289.15
2.6316e+07,133,0,77,57,0.13,1,0,289.15,289.15
2.63169e+07,70,0,42,26,0,1,0,289.15,289.15
2.63178e+07,86,0,51,33,0.27,1,0,289.15,289.15
2.63187e+07,89,0,53,34,0,1,0,289.15,289.15
2.63196e+07,345,0,177,186,0,1,0,289.15,289.15
2.63205e+07,265,0,140,133,0,1,0,289.15,289.15
2.63214e+07,126,0,73,51,0,1,0,289.15,289.15
2.63223e+07,107,0,63,43,0,1,0,289.15,289.15
2.63232e+07,78,0,47,30,0.93,1,0,289.15,289.15
2.63241e+07,160,0,82,88,0,0,0,289.15,289.15
2.6325e+07,264,0,137,143,0,1,0,289.15,289.15
2.63259e+07,199,0,125,72,0,1,0,289.15,289.15
2.63268e+07,252,0,155,96,0,1,0,293.15,293.15
2.63277e+07,324,0,194,128,0.13,1,0,293.15,293.15
2.63286e+07,392,0,228,166,0.27,1,0,293.15,293.15
2.63295e+07,549,0,300,266,0,1,0,293.15,293.15
2.63304e+07,348,0,200,153,0,1,0,293.15,293.15
2.63313e+07,167,0,108,58,0,0,0,293.15,293.15
2.63322e+07,167,0,108,58,0,0,0,293.15,293.15
2.63331e+07,167,0,108,58,0,0,0,293.15,293.15
2.6334e+07,319,0,178,155,0,0,0,293.15,293.15
2.63349e+07,201,0,104,110,0,0,0,293.15,293.15
2.63358e+07,59,0,37,21,0,0,0,293.15,293.15
2.63367e+07,110,0,67,42,0,1,0,293.15,293.15
2.63376e+07,310,0,196,112,0,1,0,293.15,293.15
2.63385e+07,515,0,308,213,0.87,1,0,293.15,293.15
2.63394e+07,794,0,421,334,0,1,0,293.15,293.15
2.63403e+07,1687,0,348,492,0.27,1,0,293.15,293.15
2.63412e+07,2062,0,404,808,0.2,1,0,293.15,293.15
2.63421e+07,2176,0,443,883,0.07,2,0,293.15,293.15
2.6343e+07,3591,0,854,1887,0,2,0,293.15,293.15
2.63439e+07,1121,0,289,397,0.93,2,0,293.15,293.15
2.63448e+07,379,0,215,173,0,2,0,289.15,291.15
2.63457e+07,286,0,176,109,0.07,1,1,289.15,291.15
2.63466e+07,289,0,179,109,0.13,1,1,289.15,291.15
2.63475e+07,322,0,200,120,0.13,1,1,289.15,291.15
2.63484e+07,324,0,200,134,0,0,2,289.15,291.15
2.63493e+07,388,0,229,175,0,0,2,289.15,291.15
2.63502e+07,189,0,128,59,0,0,2,289.15,291.15
2.63511e+07,179,0,119,59,0,0,2,289.15,291.15
2.6352e+07,167,0,108,58,0,0,2,289.15,291.15
2.63529e+07,84,0,47,40,0,0,2,289.15,291.15
2.63538e+07,236,0,117,137,0,0,2,289.15,291.15
2.63547e+07,109,0,58,56,0.13,1,2,289.15,291.15
2.63556e+07,65,0,39,24,0,1,2,289.15,291.15
2.63565e+07,46,0,29,15,0,0,3,289.15,291.15
2.63574e+07,46,0,29,15,0,0,3,289.15,291.15
2.63583e+07,198,0,99,113,0,0,3,289.15,291.15
2.63592e+07,185,0,93,104,0,0,3,289.15,291.15
2.63601e+07,46,0,29,15,0,0,3,289.15,291.15
2.6361e+07,46,0,29,15,0,0,3,289.15,291.15
2.63619e+07,46,0,29,15,0,0,3,289.15,291.15
2.63628e+07,122,0,64,64,0,0,3,289.15,291.15
2.63637e+07,236,0,117,137,0,0,3,289.15,291.15
2.63646e+07,71,0,41,32,0,0,3,289.15,291.15
2.63655e+07,46,0,29,15,0,0,3,289.15,291.15
2.63664e+07,46,0,29,15,0,0,3,289.15,291.15
2.63673e+07,46,0,29,15,0,0,3,289.15,291.15
2.63682e+07,236,0,117,137,0,0,3,289.15,291.15
2.63691e+07,147,0,76,80,0,0,3,289.15,291.15
2.637e+07,46,0,29,15,0,0,3,289.15,291.15
2.63709e+07,46,0,29,15,0,0,3,289.15,291.15
2.63718e+07,46,0,29,15,0,0,3,289.15,291.15
2.63727e+07,160,0,82,88,0,0,3,289.15,291.15
2.63736e+07,223,0,111,129,0,0,3,293.15,291.15
2.63745e+07,46,0,29,15,0,0,3,293.15,291.15
2.63754e+07,46,0,29,15,0.4,0,3,293.15,291.15
2.63763e+07,504,0,129,374,0.8,1,2,293.15,291.15
2.63772e+07,145,0,80,67,0.13,1,2,293.15,289.15
2.63781e+07,236,0,117,137,0,0,2,293.15,289.15
2.6379e+07,117,0,63,59,0,0,2,293.15,289.15
2.63799e+07,86,0,51,33,0,2,0,293.15,289.15
2.63808e+07,648,0,158,489,0,2,0,293.15,289.15
2.63817e+07,126,0,73,51,0,1,0,293.15,289.15
2.63826e+07,313,0,162,164,0.13,1,0,293.15,289.15
2.63835e+07,292,0,152,152,0.87,1,0,293.15,289.15
2.63844e+07,81,0,48,31,0.13,1,0,289.15,289.15
2.63853e+07,46,0,29,15,0.47,1,0,289.15,289.15
2.63862e+07,58,0,35,21,0.07,1,0,289.15,289.15
2.63871e+07,135,0,71,70,0,1,0,289.15,289.15
2.6388e+07,278,0,139,157,0.07,1,0,289.15,289.15
2.63889e+07,122,0,68,55,0.13,1,0,289.15,289.15
2.63898e+07,47,0,30,16,0.87,1,0,289.15,289.15
2.63907e+07,46,0,29,15,0,1,0,289.15,289.15
2.63916e+07,1332,0,253,1078,0.8,1,0,289.15,289.15
2.63925e+07,4770,0,1204,3584,0.07,1,0,289.15,289.15
2.63934e+07,745,0,202,551,0.47,1,0,289.15,289.15
2.63943e+07,68,0,44,23,0.13,1,0,289.15,289.15
2.63952e+07,71,0,47,23,0,1,0,289.15,289.15
2.63961e+07,69,0,46,22,0,1,0,289.15,289.15
2.6397e+07,249,0,135,124,0.07,1,0,289.15,289.15
2.63979e+07,521,0,227,310,0.4,1,0,289.15,289.15
2.63988e+07,2085,0,464,1620,0.47,1,0,289.15,289.15
2.63997e+07,2446,0,555,1890,0.4,1,0,289.15,289.15
2.64006e+07,650,0,212,436,0,1,0,289.15,289.15
2.64015e+07,205,0,125,82,0,0,0,289.15,289.15
2.64024e+07,357,0,195,179,0,0,0,289.15,289.15
2.64033e+07,182,0,106,81,0,0,0,289.15,289.15
2.64042e+07,46,0,29,15,0,0,0,289.15,289.15
2.64051e+07,46,0,29,15,0,0,0,289.15,289.15
2.6406e+07,46,0,29,15,0,0,0,289.15,289.15
2.64069e+07,198,0,99,113,0,0,0,289.15,289.15
2.64078e+07,185,0,93,104,0,0,0,289.15,289.15
2.64087e+07,46,0,29,15,0,0,0,289.15,289.15
2.64096e+07,46,0,29,15,0,0,0,289.15,289.15
2.64105e+07,46,0,29,15,0,0,0,289.15,289.15
2.64114e+07,122,0,64,64,0,0,0,289.15,289.15
2.64123e+07,263,0,131,149,0.07,1,0,289.15,289.15
2.64132e+07,197,0,110,88,0.2,1,0,293.15,293.15
2.64141e+07,233,0,132,99,0,1,0,293.15,293.15
2.6415e+07,246,0,139,105,0.07,1,0,293.15,293.15
2.64159e+07,273,0,164,107,0.13,1,0,293.15,293.15
2.64168e+07,468,0,256,229,0.13,1,0,293.15,293.15
2.64177e+07,379,0,215,173,0.47,1,0,293.15,293.15
2.64186e+07,385,0,239,145,1.2,1,0,293.15,293.15
2.64195e+07,1030,0,397,632,0,1,0,293.15,293.15
2.64204e+07,1147,0,465,681,0.07,1,0,293.15,293.15
2.64213e+07,726,0,425,311,0.47,1,0,293.15,293.15
2.64222e+07,792,0,458,350,0,1,0,293.15,293.15
2.64231e+07,1009,0,381,627,0,1,0,293.15,293.15
2.6424e+07,338,0,209,128,0,1,0,293.15,293.15
2.64249e+07,822,0,270,551,0.07,1,0,293.15,293.15
2.64258e+07,327,0,197,133,0.13,1,0,293.15,293.15
2.64267e+07,454,0,243,228,0,1,0,293.15,293.15
2.64276e+07,854,0,270,589,0.2,1,0,293.15,293.15
2.64285e+07,374,0,224,148,0.07,1,0,293.15,293.15
2.64294e+07,497,0,304,191,1.47,1,0,293.15,293.15
2.64303e+07,500,0,307,191,0.13,2,0,293.15,293.15
2.64312e+07,652,0,377,288,0,2,0,289.15,291.15
2.64321e+07,750,0,445,317,0,2,0,289.15,291.15
2.6433e+07,395,0,239,154,0.27,2,0,289.15,291.15
2.64339e+07,394,0,242,150,0,3,0,289.15,291.15
2.64348e+07,344,0,221,121,0,2,1,289.15,291.15
2.64357e+07,286,0,183,110,0,0,3,289.15,291.15
2.64366e+07,400,0,235,183,0,0,3,289.15,291.15
2.64375e+07,236,0,159,77,0,0,3,289.15,291.15
2.64384e+07,205,0,143,61,0,0,3,289.15,291.15
2.64393e+07,64,0,42,21,0,0,3,289.15,291.15
2.64402e+07,46,0,29,15,0,0,3,289.15,291.15
2.64411e+07,236,0,117,137,0,0,3,289.15,291.15
2.6442e+07,147,0,76,80,0,0,3,289.15,291.15
2.64429e+07,46,0,29,15,0,0,3,289.15,291.15
2.64438e+07,46,0,29,15,0,0,3,289.15,291.15
2.64447e+07,46,0,29,15,0,0,3,289.15,291.15
2.64456e+07,160,0,82,88,0,0,3,289.15,291.15
2.64465e+07,223,0,111,129,0,0,3,289.15,291.15
2.64474e+07,46,0,29,15,0,0,3,289.15,291.15
2.64483e+07,46,0,29,15,0,0,3,289.15,291.15
2.64492e+07,46,0,29,15,0,0,3,289.15,291.15
2.64501e+07,84,0,47,40,0,0,3,289.15,291.15
2.6451e+07,236,0,117,137,0,0,3,289.15,291.15
2.64519e+07,109,0,58,56,0,0,3,289.15,291.15
2.64528e+07,46,0,29,15,0,0,3,289.15,291.15
2.64537e+07,46,0,29,15,0,0,3,289.15,291.15
2.64546e+07,46,0,29,15,0,0,3,289.15,291.15
2.64555e+07,198,0,99,113,0,0,3,289.15,291.15
2.64564e+07,185,0,93,104,0,0,3,289.15,291.15
2.64573e+07,46,0,29,15,0,0,3,289.15,291.15
2.64582e+07,46,0,29,15,0,0,3,289.15,291.15
2.64591e+07,46,0,29,15,0,0,3,289.15,291.15
2.646e+07,122,0,64,64,0,0,3,293.15,291.15
2.64609e+07,236,0,117,137,0,1,2,293.15,291.15
2.64618e+07,71,0,41,32,0,1,2,293.15,291.15
2.64627e+07,83,0,50,32,0.53,1,2,293.15,291.15
2.64636e+07,97,0,57,38,0,1,2,293.15,289.15
2.64645e+07,73,0,44,27,0.8,0,2,293.15,289.15
2.64654e+07,247,0,122,142,0,1,1,293.15,289.15
2.64663e+07,211,0,111,109,0,1,1,293.15,289.15
2.64672e+07,568,0,165,402,0.13,1,1,293.15,289.15
2.64681e+07,214,0,122,91,0.07,1,1,293.15,289.15
2.6469e+07,233,0,132,99,1.2,1,1,293.15,289.15
2.64699e+07,320,0,170,160,0.2,1,1,293.15,289.15
2.64708e+07,383,0,199,201,0.47,1,1,293.15,289.15
2.64717e+07,233,0,132,99,0.4,1,1,293.15,289.15
2.64726e+07,197,0,112,84,0.8,1,1,293.15,289.15
2.64735e+07,179,0,102,76,0.07,1,1,293.15,289.15
2.64744e+07,322,0,185,139,0,1,1,293.15,289.15
2.64753e+07,558,0,305,271,0,1,1,293.15,289.15
2.64762e+07,420,0,241,183,0.13,2,0,293.15,289.15
2.64771e+07,597,0,196,197,0.07,2,0,293.15,289.15
2.6478e+07,773,0,222,246,0.07,1,0,293.15,289.15
2.64789e+07,815,0,258,252,0,1,0,293.15,289.15
2.64798e+07,2332,0,710,1332,0,2,0,293.15,289.15
2.64807e+07,1758,0,511,956,0,2,0,293.15,289.15
2.64816e+07,654,0,156,192,0.13,1,0,293.15,289.15
2.64825e+07,643,0,142,196,0.93,1,0,293.15,289.15
2.64834e+07,1013,0,186,522,0.13,1,0,293.15,289.15
2.64843e+07,382,0,132,155,0.27,1,0,293.15,289.15
2.64852e+07,289,0,145,161,0,1,0,293.15,289.15
2.64861e+07,84,0,47,38,0.07,1,0,293.15,289.15
2.6487e+07,143,0,92,49,0.13,1,0,293.15,289.15
2.64879e+07,167,0,108,58,0,1,0,293.15,289.15
2.64888e+07,567,0,176,389,0.93,1,0,293.15,289.15
2.64897e+07,357,0,195,179,0.07,1,0,293.15,289.15
2.64906e+07,260,0,149,120,0,0,0,293.15,289.15
2.64915e+07,46,0,29,15,0,0,0,293.15,289.15
2.64924e+07,46,0,29,15,0,0,0,293.15,289.15
2.64933e+07,46,0,29,15,0,0,0,293.15,289.15
2.64942e+07,160,0,82,88,0,0,0,293.15,289.15
2.64951e+07,223,0,111,129,0,0,0,293.15,289.15
2.6496e+07,46,0,29,15,0,0,0,293.15,289.15
2.64969e+07,46,0,29,15,0,0,0,293.15,289.15
2.64978e+07,46,0,29,15,0,0,0,293.15,289.15
2.64987e+07,111,0,61,52,0.4,1,0,293.15,289.15
2.64996e+07,308,0,156,169,0.13,1,0,293.15,293.15
2.65005e+07,229,0,124,110,0,1,0,293.15,293.15
2.65014e+07,209,0,119,88,0,2,0,293.15,293.15
2.65023e+07,253,0,143,109,0.13,2,0,293.15,293.15
2.65032e+07,259,0,146,112,0.13,2,0,293.15,293.15
2.65041e+07,411,0,216,209,0,2,0,293.15,293.15
2.6505e+07,398,0,210,201,0.07,2,0,293.15,293.15
2.65059e+07,294,0,169,123,0,1,0,293.15,293.15
2.65068e+07,900,0,308,590,0,2,0,293.15,293.15
2.65077e+07,396,0,245,150,0.13,2,0,293.15,293.15
2.65086e+07,475,0,282,199,0,2,0,293.15,293.15
2.65095e+07,600,0,345,273,1.2,2,0,293.15,293.15
2.65104e+07,444,0,275,170,0,2,0,293.15,293.15
2.65113e+07,587,0,375,211,0.07,2,0,293.15,293.15
2.65122e+07,451,0,284,165,0.2,2,0,293.15,293.15
2.65131e+07,523,0,329,193,0.07,1,0,293.15,293.15
2.6514e+07,1236,0,498,756,0.4,1,0,293.15,293.15
2.65149e+07,589,0,343,255,0,2,0,293.15,293.15
2.65158e+07,410,0,248,160,0.13,2,0,293.15,293.15
2.65167e+07,415,0,257,156,0.13,1,1,293.15,293.15
2.65176e+07,415,0,257,156,0,2,1,289.15,291.15
2.65185e+07,641,0,384,266,0.13,2,1,289.15,291.15
2.65194e+07,709,0,418,307,0.07,2,1,289.15,291.15
2.65203e+07,531,0,336,193,0.8,2,1,289.15,291.15
2.65212e+07,931,0,404,525,0.13,2,2,289.15,291.15
2.65221e+07,587,0,375,211,0.07,1,3,289.15,291.15
2.6523e+07,381,0,228,155,0.2,1,3,289.15,291.15
2.65239e+07,481,0,257,241,0.07,1,3,289.15,291.15
2.65248e+07,230,0,137,98,0,0,4,289.15,291.15
2.65257e+07,167,0,108,58,0,0,4,289.15,291.15
2.65266e+07,167,0,108,58,0,0,4,289.15,291.15
2.65275e+07,167,0,108,58,0,0,4,289.15,291.15
2.65284e+07,206,0,104,115,0,0,4,289.15,291.15
2.65293e+07,185,0,93,104,0,0,4,289.15,291.15
2.65302e+07,46,0,29,15,0,0,4,289.15,291.15
2.65311e+07,46,0,29,15,0,0,4,289.15,291.15
2.6532e+07,46,0,29,15,0,0,4,289.15,291.15
2.65329e+07,122,0,64,64,0,0,4,289.15,291.15
2.65338e+07,236,0,117,137,0,0,4,289.15,291.15
2.65347e+07,71,0,41,32,0,0,4,289.15,291.15
2.65356e+07,46,0,29,15,0,0,4,289.15,291.15
2.65365e+07,46,0,29,15,0,0,4,289.15,291.15
2.65374e+07,46,0,29,15,0,0,4,289.15,291.15
2.65383e+07,236,0,117,137,0,0,4,289.15,291.15
2.65392e+07,147,0,76,80,0,0,4,289.15,291.15
2.65401e+07,46,0,29,15,0,0,4,289.15,291.15
2.6541e+07,46,0,29,15,0,0,4,289.15,291.15
2.65419e+07,46,0,29,15,0,0,4,289.15,291.15
2.65428e+07,160,0,82,88,0,0,4,289.15,291.15
2.65437e+07,223,0,111,129,0,0,3,289.15,291.15
2.65446e+07,46,0,29,15,0,0,3,289.15,291.15
2.65455e+07,46,0,29,15,0,0,3,289.15,291.15
2.65464e+07,46,0,29,15,0,0,3,293.15,291.15
2.65473e+07,84,0,47,40,0,0,3,293.15,291.15
2.65482e+07,636,0,185,469,0,0,3,293.15,291.15
2.65491e+07,165,0,89,81,0,1,2,293.15,291.15
2.655e+07,139,0,81,57,0.13,2,1,293.15,289.15
2.65509e+07,603,0,184,418,0,2,0,293.15,289.15
2.65518e+07,246,0,139,105,0.13,2,0,293.15,289.15
2.65527e+07,532,0,232,314,0,2,0,293.15,289.15
2.65536e+07,798,0,278,533,0,2,0,293.15,289.15
2.65545e+07,259,0,146,112,0,2,0,293.15,289.15
2.65554e+07,259,0,146,112,0.13,2,0,293.15,289.15
2.65563e+07,256,0,144,110,0,1,0,293.15,289.15
2.65572e+07,322,0,174,154,0.2,1,0,289.15,289.15
2.65581e+07,969,0,317,669,0,1,0,289.15,289.15
2.6559e+07,71,0,41,32,0,0,0,289.15,289.15
2.65599e+07,46,0,29,15,0,0,0,289.15,289.15
2.65608e+07,57,0,35,20,0,0,0,289.15,289.15
2.65617e+07,179,0,103,75,0.87,1,0,289.15,289.15
2.65626e+07,396,0,205,209,0,1,0,289.15,289.15
2.65635e+07,307,0,164,152,0.13,1,0,289.15,289.15
2.65644e+07,46,0,29,15,0,0,0,289.15,289.15
2.65653e+07,46,0,29,15,0,0,0,289.15,289.15
2.65662e+07,46,0,29,15,0,0,0,289.15,289.15
2.65671e+07,160,0,82,88,0.13,1,0,289.15,289.15
2.6568e+07,255,0,128,143,0.07,1,0,289.15,289.15
2.65689e+07,91,0,54,36,0,1,0,289.15,289.15
2.65698e+07,163,0,94,68,0,1,0,289.15,289.15
2.65707e+07,206,0,117,87,0.13,2,0,289.15,289.15
2.65716e+07,188,0,104,86,0.8,2,0,289.15,289.15
2.65725e+07,389,0,212,194,0,1,0,289.15,289.15
2.65734e+07,235,0,141,99,0,1,0,289.15,289.15
2.65743e+07,179,0,119,59,0,0,0,289.15,289.15
2.65752e+07,179,0,119,59,0,0,0,289.15,289.15
2.65761e+07,155,0,103,50,0,0,0,289.15,289.15
2.6577e+07,210,0,110,114,0,0,0,289.15,289.15
2.65779e+07,192,0,99,105,0,0,0,289.15,289.15
2.65788e+07,46,0,29,15,0,0,0,289.15,289.15
2.65797e+07,46,0,29,15,0,0,0,289.15,289.15
2.65806e+07,46,0,29,15,0,0,0,289.15,289.15
2.65815e+07,122,0,64,64,0,0,0,289.15,289.15
2.65824e+07,236,0,117,137,0,0,0,289.15,289.15
2.65833e+07,71,0,41,32,0,0,0,289.15,289.15
2.65842e+07,46,0,29,15,0,0,0,289.15,289.15
2.65851e+07,46,0,29,15,0,0,0,289.15,289.15
2.6586e+07,51,0,32,18,0,0,0,293.15,293.15
2.65869e+07,769,0,258,529,0.13,2,0,293.15,293.15
2.65878e+07,347,0,186,170,0.07,3,0,293.15,293.15
2.65887e+07,359,0,213,145,0.07,3,0,293.15,293.15
2.65896e+07,367,0,218,148,0.53,3,0,293.15,293.15
2.65905e+07,396,0,245,150,0.4,2,0,293.15,293.15
2.65914e+07,513,0,299,223,0.53,2,0,293.15,293.15
2.65923e+07,968,0,391,593,0.13,2,0,293.15,293.15
2.65932e+07,366,0,227,137,0,3,0,293.15,293.15
2.65941e+07,677,0,236,440,0.07,4,0,293.15,293.15
2.6595e+07,358,0,221,136,0,3,0,293.15,293.15
2.65959e+07,558,0,343,217,0.07,3,0,293.15,293.15
2.65968e+07,710,0,414,314,0,3,0,293.15,293.15
2.65977e+07,563,0,337,231,0,3,0,293.15,293.15
2.65986e+07,500,0,307,191,0.8,2,0,293.15,293.15
2.65995e+07,608,0,255,210,0,3,0,293.15,293.15
2.66004e+07,911,0,307,299,0.07,2,1,293.15,293.15
2.66013e+07,1156,0,430,436,0.13,2,1,293.15,293.15
2.66022e+07,1154,0,435,428,0.87,2,1,293.15,293.15
2.66031e+07,1021,0,376,340,1.6,1,2,293.15,293.15
2.6604e+07,938,0,328,305,0,1,2,289.15,291.15
2.66049e+07,657,0,169,184,0,0,3,289.15,291.15
2.66058e+07,570,0,104,169,0,0,3,289.15,291.15
2.66067e+07,684,0,157,242,0,0,3,289.15,291.15
2.66076e+07,515,0,76,136,0,0,3,289.15,291.15
2.66085e+07,482,0,58,119,0,0,3,289.15,291.15
2.66094e+07,239,0,33,63,0,0,3,289.15,291.15
2.66103e+07,46,0,29,15,0,0,3,289.15,291.15
2.66112e+07,236,0,117,137,0,0,3,289.15,291.15
2.66121e+07,147,0,76,80,0,0,3,289.15,291.15
2.6613e+07,46,0,29,15,0,0,3,289.15,291.15
2.66139e+07,46,0,29,15,0,0,3,289.15,291.15
2.66148e+07,46,0,29,15,0,0,3,289.15,291.15
2.66157e+07,160,0,82,88,0,0,3,289.15,291.15
2.66166e+07,223,0,111,129,0,0,3,289.15,291.15
2.66175e+07,46,0,29,15,0,0,3,289.15,291.15
2.66184e+07,46,0,29,15,0,0,3,289.15,291.15
2.66193e+07,46,0,29,15,0,0,3,289.15,291.15
2.66202e+07,84,0,47,40,0,0,3,289.15,291.15
2.66211e+07,236,0,117,137,0,0,3,289.15,291.15
2.6622e+07,109,0,58,56,0,0,3,289.15,291.15
2.66229e+07,46,0,29,15,0,0,3,289.15,291.15
2.66238e+07,46,0,29,15,0,0,3,289.15,291.15
2.66247e+07,46,0,29,15,0,0,3,289.15,291.15
2.66256e+07,198,0,99,113,0,0,3,289.15,291.15
2.66265e+07,185,0,93,104,0,0,3,289.15,291.15
2.66274e+07,46,0,29,15,0,0,3,289.15,291.15
2.66283e+07,46,0,29,15,0,0,3,289.15,291.15
2.66292e+07,46,0,29,15,0,0,3,289.15,291.15
2.66301e+07,122,0,64,64,0,0,3,289.15,291.15
2.6631e+07,236,0,117,137,0,0,3,289.15,291.15
2.66319e+07,71,0,41,32,0,0,3,289.15,291.15
2.66328e+07,46,0,29,15,0,0,3,293.15,291.15
2.66337e+07,46,0,29,15,0,0,3,293.15,291.15
2.66346e+07,105,0,61,42,0,1,2,293.15,291.15
2.66355e+07,359,0,184,192,0.4,1,2,293.15,291.15
2.66364e+07,281,0,149,140,0,1,2,293.15,289.15
2.66373e+07,46,0,29,15,0,0,2,293.15,289.15
2.66382e+07,57,0,35,20,0.4,1,1,293.15,289.15
2.66391e+07,86,0,51,33,0.13,1,1,293.15,289.15
2.664e+07,200,0,104,106,0,1,1,293.15,289.15
2.66409e+07,1975,0,988,1004,0,0,1,293.15,289.15
2.66418e+07,713,0,363,349,0,0,1,293.15,289.15
2.66427e+07,46,0,29,15,0,0,1,293.15,289.15
2.66436e+07,46,0,29,15,0,0,1,293.15,289.15
2.66445e+07,84,0,47,40,0,0,1,293.15,289.15
2.66454e+07,236,0,117,137,0,0,1,293.15,289.15
2.66463e+07,109,0,58,56,0,0,1,293.15,289.15
2.66472e+07,46,0,29,15,0,0,1,293.15,289.15
2.66481e+07,46,0,29,15,0,0,1,293.15,289.15
2.6649e+07,46,0,29,15,0,0,1,293.15,289.15
2.66499e+07,198,0,99,113,0,0,1,293.15,289.15
2.66508e+07,185,0,93,104,0,0,1,293.15,289.15
2.66517e+07,46,0,29,15,0,0,1,293.15,289.15
2.66526e+07,46,0,29,15,0,0,1,293.15,289.15
2.66535e+07,46,0,29,15,0,0,1,293.15,289.15
2.66544e+07,130,0,69,68,0,0,1,293.15,289.15
2.66553e+07,316,0,161,173,0.07,1,0,293.15,289.15
2.66562e+07,151,0,85,68,0.07,1,0,293.15,289.15
2.66571e+07,126,0,73,51,1.67,1,0,293.15,289.15
2.6658e+07,89,0,53,34,0,1,0,293.15,289.15
2.66589e+07,86,0,51,33,0.2,1,1,293.15,289.15
2.66598e+07,276,0,139,155,0,1,1,293.15,289.15
2.66607e+07,587,0,166,430,1.13,1,1,293.15,289.15
2.66616e+07,54,0,34,19,0,1,1,293.15,289.15
2.66625e+07,446,0,97,347,0,1,1,293.15,289.15
2.66634e+07,65,0,39,24,0,1,1,293.15,289.15
2.66643e+07,608,0,176,442,0.8,1,1,293.15,289.15
2.66652e+07,290,0,147,159,0.4,1,1,293.15,289.15
2.66661e+07,548,0,159,387,0.13,2,0,293.15,289.15
2.6667e+07,346,0,155,189,0,2,0,293.15,289.15
2.66679e+07,220,0,137,82,0,2,0,293.15,289.15
2.66688e+07,306,0,181,128,0,2,0,293.15,289.15
2.66697e+07,463,0,251,230,0,2,0,293.15,289.15
2.66706e+07,269,0,146,128,0,2,0,293.15,289.15
2.66715e+07,206,0,117,87,0,2,0,293.15,289.15
