#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
2.45781e+07,666,0,350,318,0.87,1,0,293.15,289.15
2.4579e+07,3275,0,1289,1990,0,2,0,293.15,289.15
2.45799e+07,2736,0,611,2136,0,2,0,293.15,289.15
2.45808e+07,1324,0,321,1000,0,2,0,293.15,289.15
2.45817e+07,323,0,179,156,0.13,1,0,293.15,289.15
2.45826e+07,285,0,162,132,0,1,0,293.15,289.15
2.45835e+07,160,0,91,73,0,1,0,293.15,289.15
2.45844e+07,235,0,124,123,0.13,1,0,293.15,289.15
2.45853e+07,180,0,118,59,0.13,1,0,293.15,289.15
2.45862e+07,271,0,161,116,0,1,0,293.15,289.15
2.45871e+07,373,0,214,174,0.8,1,0,293.15,289.15
2.4588e+07,293,0,188,107,1,1,0,293.15,289.15
2.45889e+07,759,0,284,487,0,2,0,293.15,289.15
2.45898e+07,214,0,149,62,0,2,0,293.15,289.15
2.45907e+07,345,0,229,115,0,2,0,293.15,289.15
2.45916e+07,494,0,289,221,0.2,2,0,293.15,289.15
2.45925e+07,695,0,240,464,0.4,2,0,293.15,289.15
2.45934e+07,395,0,230,177,0.13,2,0,293.15,289.15
2.45943e+07,239,0,157,79,0,2,0,293.15,289.15
2.45952e+07,183,0,120,60,0.07,2,0,293.15,289.15
2.45961e+07,458,0,270,201,0,2,0,293.15,289.15
2.4597e+07,920,0,370,564,1.2,2,0,293.15,289.15
2.45979e+07,469,0,272,209,0.4,2,0,293.15,289.15
2.45988e+07,263,0,164,96,0,1,0,293.15,289.15
2.45997e+07,265,0,166,97,0.07,1,0,293.15,289.15
2.46006e+07,348,0,194,160,0.27,1,0,293.15,289.15
2.46015e+07,489,0,251,260,0.53,1,0,293.15,289.15
2.46024e+07,801,0,281,531,0,1,0,293.15,289.15
2.46033e+07,285,0,174,109,0.13,1,0,293.15,289.15
2.46042e+07,293,0,181,110,0.4,1,0,293.15,289.15
2.46051e+07,407,0,250,157,0,2,0,293.15,289.15
2.4606e+07,787,0,454,356,0.13,2,0,293.15,289.15
2.46069e+07,1219,0,555,681,0.2,2,0,293.15,289.15
2.46078e+07,646,0,412,231,0.07,2,0,293.15,289.15
2.46087e+07,1068,0,429,637,0.8,2,0,293.15,289.15
2.46096e+07,406,0,254,149,0,2,0,293.15,289.15
2.46105e+07,628,0,358,289,0,2,0,293.15,289.15
2.46114e+07,673,0,378,318,0,2,0,293.15,289.15
2.46123e+07,503,0,317,183,0,2,0,293.15,289.15
2.46132e+07,535,0,338,195,0.13,2,0,293.15,291.15
2.46141e+07,935,0,406,526,0,2,0,293.15,291.15
2.4615e+07,686,0,407,291,0,2,0,293.15,291.15
2.46159e+07,803,0,449,383,0.13,2,0,293.15,291.15
2.46168e+07,899,0,319,578,0.4,2,0,293.15,291.15
2.46177e+07,409,0,254,152,0.13,2,0,293.15,291.15
2.46186e+07,414,0,259,152,0.13,2,0,293.15,291.15
2.46195e+07,590,0,357,239,0.53,1,1,293.15,291.15
2.46204e+07,670,0,382,319,0,0,2,289.15,291.15
2.46213e+07,354,0,222,134,0,0,2,289.15,291.15
2.46222e+07,189,0,124,62,0,0,2,289.15,291.15
2.46231e+07,171,0,110,59,0,0,2,289.15,291.15
2.4624e+07,177,0,101,79,0,0,2,289.15,291.15
2.46249e+07,347,0,167,206,0,0,2,289.15,291.15
2.46258e+07,164,0,83,89,0,0,2,289.15,291.15
2.46267e+07,50,0,31,16,0,0,2,289.15,291.15
2.46276e+07,50,0,31,16,0,0,2,289.15,291.15
2.46285e+07,112,0,59,56,0,0,2,289.15,291.15
2.46294e+07,283,0,138,166,0,0,2,289.15,291.15
2.46303e+07,227,0,112,130,0,0,2,289.15,291.15
2.46312e+07,50,0,31,16,0,0,2,289.15,291.15
2.46321e+07,50,0,31,16,0,0,2,289.15,291.15
2.4633e+07,112,0,59,56,0,0,2,289.15,291.15
2.46339e+07,220,0,109,125,0,0,2,289.15,291.15
2.46348e+07,240,0,118,138,0,0,2,289.15,291.15
2.46357e+07,101,0,54,49,0,0,2,289.15,291.15
2.46366e+07,50,0,31,16,0,0,2,289.15,291.15
2.46375e+07,112,0,59,56,0,0,2,289.15,291.15
2.46384e+07,195,0,97,109,0,0,2,289.15,291.15
2.46393e+07,202,0,101,114,0,0,2,289.15,291.15
2.46402e+07,164,0,83,89,0,0,2,289.15,291.15
2.46411e+07,50,0,31,16,0,0,2,289.15,291.15
2.4642e+07,112,0,59,56,0,0,2,289.15,291.15
2.46429e+07,195,0,97,109,0,0,2,289.15,291.15
2.46438e+07,139,0,72,73,0,0,2,289.15,291.15
2.46447e+07,227,0,112,130,0,0,2,289.15,291.15
2.46456e+07,50,0,31,16,0,0,2,293.15,291.15
2.46465e+07,112,0,59,56,0,0,2,293.15,291.15
2.46474e+07,195,0,97,109,0,0,2,293.15,291.15
2.46483e+07,147,0,82,65,0,1,1,293.15,291.15
2.46492e+07,379,0,195,200,0,1,1,293.15,291.15
2.46501e+07,295,0,161,136,0,1,1,293.15,291.15
2.4651e+07,288,0,156,135,0.53,1,1,293.15,291.15
2.46519e+07,355,0,185,181,0.13,1,1,293.15,291.15
2.46528e+07,173,0,98,72,0.53,1,1,293.15,289.15
2.46537e+07,258,0,132,139,0.8,2,0,293.15,289.15
2.46546e+07,177,0,91,95,0,2,0,293.15,289.15
2.46555e+07,155,0,83,75,0.07,1,0,293.15,289.15
2.46564e+07,1540,0,788,763,0,1,0,293.15,289.15
2.46573e+07,1837,0,954,881,0,1,0,293.15,289.15
2.46582e+07,282,0,165,123,0.13,1,0,293.15,289.15
2.46591e+07,348,0,191,172,0.07,1,0,293.15,289.15
2.466e+07,527,0,101,166,0,1,0,293.15,289.15
2.46609e+07,599,0,97,210,0,1,0,293.15,289.15
2.46618e+07,455,0,31,117,0.07,1,0,293.15,289.15
2.46627e+07,480,0,43,134,0.27,1,0,293.15,289.15
2.46636e+07,645,0,118,239,0.13,1,0,293.15,289.15
2.46645e+07,573,0,88,190,0.8,1,0,293.15,289.15
2.46654e+07,611,0,108,211,0.4,1,0,293.15,289.15
2.46663e+07,547,0,94,147,0,1,0,293.15,289.15
2.46672e+07,587,0,120,161,0.4,2,0,293.15,289.15
2.46681e+07,443,0,190,184,0,2,0,293.15,289.15
2.4669e+07,353,0,196,172,0.2,2,0,293.15,289.15
2.46699e+07,429,0,252,189,0.2,2,0,293.15,289.15
2.46708e+07,315,0,212,101,0,2,0,293.15,289.15
2.46717e+07,203,0,139,61,0,1,0,293.15,289.15
2.46726e+07,315,0,195,126,0,1,0,293.15,289.15
2.46735e+07,563,0,327,257,0,1,0,293.15,289.15
2.46744e+07,466,0,282,196,0.13,1,0,293.15,289.15
2.46753e+07,292,0,188,101,0,1,0,293.15,289.15
2.46762e+07,292,0,188,101,0,1,0,293.15,289.15
2.46771e+07,156,0,95,61,0.93,1,0,293.15,289.15
2.4678e+07,302,0,147,178,0,1,0,293.15,289.15
2.46789e+07,246,0,121,141,0.27,1,0,293.15,289.15
2.46798e+07,126,0,84,40,0,1,0,293.15,289.15
2.46807e+07,280,0,183,94,0,1,0,293.15,289.15
2.46816e+07,304,0,199,102,0,1,0,293.15,289.15
2.46825e+07,566,0,324,261,0,1,0,293.15,289.15
2.46834e+07,1014,0,409,629,0,2,0,293.15,289.15
2.46843e+07,1492,0,354,303,0.8,2,0,293.15,289.15
2.46852e+07,1708,0,288,169,0.4,2,0,293.15,289.15
2.46861e+07,1071,0,353,299,0.93,2,0,293.15,289.15
2.4687e+07,915,0,431,497,0.13,2,0,293.15,289.15
2.46879e+07,736,0,408,358,0.13,2,0,293.15,289.15
2.46888e+07,398,0,244,151,0,2,0,293.15,289.15
2.46897e+07,398,0,220,155,0.07,2,0,293.15,289.15
2.46906e+07,711,0,178,227,0.2,2,0,293.15,289.15
2.46915e+07,872,0,268,306,1,2,0,293.15,289.15
2.46924e+07,1151,0,411,467,0,2,0,293.15,289.15
2.46933e+07,872,0,284,287,0.13,2,0,293.15,289.15
2.46942e+07,853,0,276,270,0.07,2,0,293.15,289.15
2.46951e+07,969,0,353,310,0.13,2,0,293.15,289.15
2.4696e+07,1026,0,384,342,0,2,0,293.15,289.15
2.46969e+07,1170,0,432,462,0,2,0,293.15,289.15
2.46978e+07,1054,0,391,369,0.8,2,0,293.15,289.15
2.46987e+07,751,0,338,248,0,2,0,293.15,289.15
2.46996e+07,439,0,275,161,0.07,1,1,293.15,291.15
2.47005e+07,476,0,288,192,0.8,1,1,293.15,291.15
2.47014e+07,648,0,367,302,0,1,1,293.15,291.15
2.47023e+07,713,0,420,308,0.2,1,1,293.15,291.15
2.47032e+07,523,0,326,194,0,1,1,293.15,291.15
2.47041e+07,363,0,229,131,0,0,2,293.15,291.15
2.4705e+07,265,0,159,110,0,0,2,293.15,291.15
2.47059e+07,341,0,188,168,0,0,2,293.15,291.15
2.47068e+07,248,0,124,141,0,0,2,289.15,291.15
2.47077e+07,101,0,54,49,0,0,2,289.15,291.15
2.47086e+07,50,0,31,16,0,0,2,289.15,291.15
2.47095e+07,112,0,59,56,0,0,2,289.15,291.15
2.47104e+07,195,0,97,109,0,0,2,289.15,291.15
2.47113e+07,202,0,101,114,0,0,2,289.15,291.15
2.47122e+07,164,0,83,89,0,0,2,289.15,291.15
2.47131e+07,50,0,31,16,0,0,2,289.15,291.15
2.4714e+07,112,0,59,56,0,0,2,289.15,291.15
2.47149e+07,195,0,97,109,0,0,2,289.15,291.15
2.47158e+07,139,0,72,73,0,0,2,289.15,291.15
2.47167e+07,227,0,112,130,0,0,2,289.15,291.15
2.47176e+07,50,0,31,16,0,0,2,289.15,291.15
2.47185e+07,112,0,59,56,0,0,2,289.15,291.15
2.47194e+07,195,0,97,109,0,0,2,289.15,291.15
2.47203e+07,75,0,43,33,0,0,2,289.15,291.15
2.47212e+07,240,0,118,138,0,0,2,289.15,291.15
2.47221e+07,101,0,54,49,0,0,2,289.15,291.15
2.4723e+07,112,0,59,56,0,0,2,289.15,291.15
2.47239e+07,195,0,97,109,0,0,2,289.15,291.15
2.47248e+07,50,0,31,16,0,0,2,289.15,291.15
2.47257e+07,202,0,101,114,0,0,2,289.15,291.15
2.47266e+07,164,0,83,89,0,0,2,289.15,291.15
2.47275e+07,112,0,59,56,0,0,2,289.15,291.15
2.47284e+07,195,0,97,109,0,0,2,289.15,291.15
2.47293e+07,50,0,31,16,0,0,2,289.15,291.15
2.47302e+07,139,0,72,73,0,0,2,289.15,291.15
2.47311e+07,227,0,112,130,0,0,2,289.15,291.15
2.4732e+07,112,0,59,56,0,0,2,293.15,291.15
2.47329e+07,195,0,97,109,0,0,2,293.15,291.15
2.47338e+07,50,0,31,16,0,0,2,293.15,291.15
2.47347e+07,75,0,43,33,0,0,2,293.15,291.15
2.47356e+07,240,0,118,138,0,0,2,293.15,291.15
2.47365e+07,163,0,83,88,0,0,2,293.15,291.15
2.47374e+07,195,0,97,109,0,0,2,293.15,291.15
2.47383e+07,50,0,31,16,0,0,2,293.15,291.15
2.47392e+07,50,0,31,16,0,0,2,293.15,289.15
2.47401e+07,202,0,101,114,0,0,2,293.15,289.15
2.4741e+07,226,0,112,129,0,0,2,293.15,289.15
2.47419e+07,195,0,97,109,0,1,1,293.15,289.15
2.47428e+07,69,0,41,25,0.13,1,1,293.15,289.15
2.47437e+07,623,0,144,477,0,1,1,293.15,289.15
2.47446e+07,227,0,123,110,0,1,1,293.15,289.15
2.47455e+07,447,0,246,222,0,2,0,293.15,289.15
2.47464e+07,387,0,227,172,0.07,2,0,293.15,289.15
2.47473e+07,211,0,143,65,0.13,2,0,293.15,289.15
2.47482e+07,203,0,139,61,0,2,0,293.15,289.15
2.47491e+07,147,0,98,49,0.2,2,0,293.15,289.15
2.475e+07,393,0,206,209,0,2,0,293.15,289.15
2.47509e+07,366,0,199,184,0,2,0,293.15,289.15
2.47518e+07,171,0,110,59,0.93,2,0,293.15,289.15
2.47527e+07,312,0,134,176,0.4,2,0,293.15,289.15
2.47536e+07,2293,0,470,1820,0,2,0,293.15,289.15
2.47545e+07,2518,0,575,1962,0,2,0,293.15,289.15
2.47554e+07,1569,0,425,1167,0.13,2,0,293.15,289.15
2.47563e+07,1086,0,110,59,0,2,0,293.15,289.15
2.47572e+07,1430,0,119,60,0.4,2,0,293.15,289.15
2.47581e+07,207,0,143,62,0.07,2,0,293.15,289.15
2.4759e+07,365,0,219,159,0,2,0,293.15,289.15
2.47599e+07,568,0,315,283,0,2,0,293.15,289.15
2.47608e+07,351,0,237,112,0.4,2,0,293.15,289.15
2.47617e+07,446,0,302,141,0,2,0,293.15,289.15
2.47626e+07,335,0,228,105,0,2,0,293.15,289.15
2.47635e+07,402,0,250,159,0.07,2,0,293.15,289.15
2.47644e+07,627,0,342,315,0.47,2,0,293.15,289.15
2.47653e+07,1440,0,455,987,0.13,2,0,293.15,289.15
2.47662e+07,2490,0,529,1959,0.13,2,0,293.15,289.15
2.47671e+07,650,0,214,433,0.07,2,0,293.15,289.15
2.4768e+07,321,0,204,121,0,2,0,293.15,289.15
2.47689e+07,1186,0,463,750,0.6,2,0,293.15,289.15
2.47698e+07,481,0,297,193,0.27,2,0,293.15,289.15
2.47707e+07,399,0,263,133,0,2,0,293.15,289.15
2.47716e+07,597,0,321,273,0.2,2,0,293.15,289.15
2.47725e+07,890,0,367,527,0.2,2,0,293.15,289.15
2.47734e+07,648,0,367,302,0,2,0,293.15,289.15
2.47743e+07,592,0,341,266,0.8,2,0,293.15,289.15
2.47752e+07,376,0,233,140,0.8,2,0,293.15,289.15
2.47761e+07,783,0,298,481,0,1,0,293.15,289.15
2.4777e+07,445,0,259,189,0.93,1,0,293.15,289.15
2.47779e+07,553,0,309,258,0.07,1,0,293.15,289.15
2.47788e+07,573,0,318,271,0,1,0,293.15,289.15
2.47797e+07,312,0,175,140,0.8,1,0,293.15,289.15
2.47806e+07,262,0,152,107,0,1,0,293.15,289.15
2.47815e+07,818,0,311,510,0.8,1,0,293.15,289.15
2.47824e+07,652,0,383,281,1.2,1,0,293.15,289.15
2.47833e+07,679,0,401,291,0.2,2,0,293.15,289.15
2.47842e+07,649,0,391,267,0,2,0,293.15,289.15
2.47851e+07,535,0,338,195,0.4,2,0,293.15,289.15
2.4786e+07,589,0,359,234,0,2,0,293.15,291.15
2.47869e+07,680,0,405,287,0,2,0,293.15,291.15
2.47878e+07,624,0,379,251,0.93,2,0,293.15,291.15
2.47887e+07,1113,0,488,640,0.8,2,0,293.15,291.15
2.47896e+07,1068,0,429,637,0,2,0,293.15,291.15
2.47905e+07,613,0,375,242,0,1,1,293.15,291.15
2.47914e+07,1247,0,512,747,0.93,1,1,293.15,291.15
2.47923e+07,428,0,258,170,0,1,1,293.15,291.15
2.47932e+07,452,0,239,229,0.13,1,1,289.15,291.15
2.47941e+07,493,0,291,204,0.13,1,1,289.15,291.15
2.4795e+07,354,0,217,141,0.07,0,2,289.15,291.15
2.47959e+07,437,0,255,194,0,0,2,289.15,291.15
2.47968e+07,292,0,188,101,0,0,2,289.15,291.15
2.47977e+07,444,0,258,198,0,0,2,289.15,291.15
2.47986e+07,317,0,183,143,0,0,2,289.15,291.15
2.47995e+07,112,0,59,56,0,0,2,289.15,291.15
2.48004e+07,195,0,97,109,0,0,2,289.15,291.15
2.48013e+07,50,0,31,16,0,0,2,289.15,291.15
2.48022e+07,139,0,72,73,0,0,2,289.15,291.15
2.48031e+07,227,0,112,130,0,0,2,289.15,291.15
2.4804e+07,112,0,59,56,0,0,2,289.15,291.15
2.48049e+07,195,0,97,109,0,0,2,289.15,291.15
2.48058e+07,50,0,31,16,0,0,2,289.15,291.15
2.48067e+07,75,0,43,33,0,0,2,289.15,291.15
2.48076e+07,240,0,118,138,0,0,2,289.15,291.15
2.48085e+07,163,0,83,88,0,0,2,289.15,291.15
2.48094e+07,195,0,97,109,0,0,2,289.15,291.15
2.48103e+07,50,0,31,16,0,0,2,289.15,291.15
2.48112e+07,50,0,31,16,0,0,2,289.15,291.15
2.48121e+07,202,0,101,114,0,0,2,289.15,291.15
2.4813e+07,226,0,112,129,0,0,2,289.15,291.15
2.48139e+07,629,0,184,456,0.07,1,1,289.15,291.15
2.48148e+07,242,0,137,103,0,1,1,289.15,291.15
2.48157e+07,250,0,141,106,0.87,1,1,289.15,291.15
2.48166e+07,339,0,182,163,0.6,1,1,289.15,291.15
2.48175e+07,489,0,251,260,0.8,1,1,289.15,291.15
2.48184e+07,395,0,207,199,0,1,1,293.15,291.15
2.48193e+07,250,0,141,106,0,1,1,293.15,291.15
2.48202e+07,250,0,141,106,0.13,1,1,293.15,291.15
2.48211e+07,275,0,153,123,0,1,1,293.15,291.15
2.4822e+07,902,0,325,599,0,1,1,293.15,291.15
2.48229e+07,445,0,231,231,0,1,1,293.15,291.15
2.48238e+07,50,0,31,16,0,0,1,293.15,291.15
2.48247e+07,50,0,31,16,0.13,1,1,293.15,291.15
2.48256e+07,79,0,47,30,0.93,1,1,293.15,289.15
2.48265e+07,307,0,153,173,0.13,1,1,293.15,289.15
2.48274e+07,455,0,231,248,0.13,1,1,293.15,289.15
2.48283e+07,210,0,119,88,0.07,1,1,293.15,289.15
2.48292e+07,743,0,210,531,0.4,1,1,293.15,289.15
2.48301e+07,202,0,115,85,0,1,1,293.15,289.15
2.4831e+07,321,0,166,167,0.2,1,1,293.15,289.15
2.48319e+07,862,0,297,595,0.07,2,0,293.15,289.15
2.48328e+07,133,0,78,53,0.13,2,0,293.15,289.15
2.48337e+07,174,0,103,68,0,1,0,293.15,289.15
2.48346e+07,214,0,125,86,0,1,0,293.15,289.15
2.48355e+07,248,0,136,118,0.8,2,0,293.15,289.15
2.48364e+07,874,0,306,598,0.07,2,0,293.15,289.15
2.48373e+07,278,0,103,177,1.2,2,0,293.15,289.15
2.48382e+07,968,0,220,745,0.4,2,0,293.15,289.15
2.48391e+07,2249,0,446,1801,0,2,0,293.15,289.15
2.484e+07,1710,0,359,1355,0.2,2,0,293.15,289.15
2.48409e+07,467,0,256,238,0,2,0,293.15,289.15
2.48418e+07,198,0,110,97,0,2,0,293.15,289.15
2.48427e+07,198,0,67,128,0.07,1,1,293.15,289.15
2.48436e+07,437,0,163,271,0.93,1,1,293.15,289.15
2.48445e+07,265,0,167,101,0,1,1,293.15,289.15
2.48454e+07,969,0,337,653,0.13,1,1,293.15,289.15
2.48463e+07,930,0,316,629,0.07,2,0,293.15,289.15
2.48472e+07,297,0,174,120,0,2,0,293.15,289.15
2.48481e+07,173,0,97,73,0.2,2,0,293.15,289.15
2.4849e+07,203,0,105,102,0.13,2,0,293.15,289.15
2.48499e+07,325,0,165,175,0,2,0,293.15,289.15
2.48508e+07,929,0,309,636,0.93,2,0,293.15,289.15
2.48517e+07,1350,0,716,636,0.13,2,0,293.15,289.15
2.48526e+07,1577,0,832,742,0.13,2,0,293.15,289.15
2.48535e+07,300,0,191,113,0.07,2,0,293.15,289.15
2.48544e+07,772,0,279,506,0.13,2,0,293.15,289.15
2.48553e+07,459,0,254,218,0,2,0,293.15,289.15
2.48562e+07,338,0,177,170,0.8,2,0,293.15,289.15
2.48571e+07,706,0,235,468,0,2,0,293.15,289.15
2.4858e+07,900,0,287,616,0.4,2,0,293.15,289.15
2.48589e+07,486,0,253,244,1,1,0,293.15,289.15
2.48598e+07,430,0,227,209,0,2,0,293.15,289.15
2.48607e+07,615,0,331,299,8.4,2,0,293.15,289.15
2.48616e+07,465,0,268,194,0.53,2,0,293.15,289.15
2.48625e+07,521,0,307,218,0.47,2,0,293.15,289.15
2.48634e+07,648,0,376,285,0.07,2,0,293.15,289.15
2.48643e+07,533,0,325,209,0.53,2,0,293.15,289.15
2.48652e+07,725,0,426,316,0.53,2,0,293.15,289.15
2.48661e+07,586,0,361,227,0.27,2,0,293.15,289.15
2.4867e+07,597,0,367,234,0.07,2,0,293.15,289.15
2.48679e+07,680,0,405,287,0,2,0,293.15,289.15
2.48688e+07,1069,0,605,461,0,2,0,293.15,289.15
2.48697e+07,2388,0,1254,1147,0.4,2,0,293.15,289.15
2.48706e+07,528,0,312,225,0.07,2,0,293.15,289.15
2.48715e+07,464,0,279,189,0.07,2,0,293.15,289.15
2.48724e+07,660,0,389,283,0.13,1,1,293.15,291.15
2.48733e+07,1053,0,472,578,1.8,1,1,293.15,291.15
2.48742e+07,836,0,435,406,0.8,1,1,293.15,291.15
2.48751e+07,804,0,465,354,0,1,1,293.15,291.15
2.4876e+07,592,0,349,246,0,1,1,293.15,291.15
2.48769e+07,682,0,392,302,0,1,1,293.15,291.15
2.48778e+07,409,0,252,154,0.07,1,1,293.15,291.15
2.48787e+07,282,0,175,106,0.13,0,2,293.15,291.15
2.48796e+07,361,0,197,180,0,0,2,289.15,291.15
2.48805e+07,284,0,161,131,0,0,2,289.15,291.15
2.48814e+07,235,0,124,123,0,0,2,289.15,291.15
2.48823e+07,50,0,31,16,0,0,2,289.15,291.15
2.48832e+07,50,0,31,16,0,0,2,289.15,291.15
2.48841e+07,202,0,101,114,0,0,2,289.15,291.15
2.4885e+07,226,0,112,129,0,0,2,289.15,291.15
2.48859e+07,195,0,97,109,0,0,2,289.15,291.15
2.48868e+07,50,0,31,16,0,0,2,289.15,291.15
2.48877e+07,50,0,31,16,0,0,2,289.15,291.15
2.48886e+07,139,0,72,73,0,0,2,289.15,291.15
2.48895e+07,289,0,141,170,0,0,2,289.15,291.15
2.48904e+07,195,0,97,109,0,0,2,289.15,291.15
2.48913e+07,50,0,31,16,0,0,2,289.15,291.15
2.48922e+07,50,0,31,16,0,0,2,289.15,291.15
2.48931e+07,75,0,43,33,0,0,2,289.15,291.15
2.4894e+07,302,0,147,178,0,0,2,289.15,291.15
2.48949e+07,245,0,121,141,0,0,2,289.15,291.15
2.48958e+07,50,0,31,16,0,0,2,289.15,291.15
2.48967e+07,50,0,31,16,0,0,2,289.15,291.15
2.48976e+07,50,0,31,16,0,0,2,289.15,291.15
2.48985e+07,264,0,129,153,0,0,2,289.15,291.15
2.48994e+07,309,0,150,182,0,0,2,289.15,291.15
2.49003e+07,50,0,31,16,0,0,2,289.15,291.15
2.49012e+07,50,0,31,16,0,0,2,289.15,291.15
2.49021e+07,50,0,31,16,0,0,2,289.15,291.15
2.4903e+07,201,0,100,113,0,0,2,289.15,291.15
2.49039e+07,372,0,179,222,0,0,2,289.15,291.15
2.49048e+07,50,0,31,16,0,0,2,293.15,291.15
2.49057e+07,50,0,31,16,0,0,2,293.15,291.15
2.49066e+07,50,0,31,16,0,0,2,293.15,291.15
2.49075e+07,137,0,71,72,0,0,2,293.15,291.15
2.49084e+07,385,0,185,231,0,0,2,293.15,291.15
2.49093e+07,101,0,54,49,0,0,2,293.15,291.15
2.49102e+07,50,0,31,16,0,0,2,293.15,291.15
2.49111e+07,50,0,31,16,0,0,2,293.15,291.15
2.4912e+07,112,0,59,56,0,0,2,293.15,289.15
2.49129e+07,347,0,167,206,0,0,2,293.15,289.15
2.49138e+07,164,0,83,89,0,0,2,293.15,289.15
2.49147e+07,50,0,31,16,0,0,2,293.15,289.15
2.49156e+07,50,0,31,16,0,0,2,293.15,289.15
2.49165e+07,191,0,99,95,0,1,1,293.15,289.15
2.49174e+07,417,0,207,230,0.07,1,1,293.15,289.15
2.49183e+07,961,0,309,667,0.27,1,1,293.15,289.15
2.49192e+07,249,0,136,110,0.6,1,1,293.15,289.15
2.49201e+07,1870,0,387,1481,0.27,1,1,293.15,289.15
2.4921e+07,2394,0,508,1889,0.93,1,1,293.15,289.15
2.49219e+07,583,0,262,336,0,1,1,293.15,289.15
2.49228e+07,468,0,256,228,0,1,1,293.15,289.15
2.49237e+07,222,0,133,91,0,0,1,293.15,289.15
2.49246e+07,171,0,110,59,0,0,1,293.15,289.15
2.49255e+07,225,0,133,96,0,0,1,293.15,289.15
2.49264e+07,195,0,97,109,0.13,0,1,293.15,289.15
2.49273e+07,234,0,118,128,0.07,2,0,293.15,289.15
2.49282e+07,781,0,224,566,0,1,1,293.15,289.15
2.49291e+07,163,0,98,63,0,1,1,293.15,289.15
2.493e+07,293,0,172,124,0,1,1,293.15,289.15
2.49309e+07,370,0,210,171,0,1,1,293.15,289.15
2.49318e+07,287,0,167,125,0,1,1,293.15,289.15
2.49327e+07,371,0,212,174,0,2,0,293.15,289.15
2.49336e+07,198,0,139,57,0.13,1,0,293.15,289.15
2.49345e+07,688,0,190,502,0.67,1,0,293.15,289.15
2.49354e+07,286,0,169,129,0,1,0,293.15,289.15
2.49363e+07,323,0,213,109,1.67,1,0,293.15,289.15
2.49372e+07,542,0,315,243,0,1,0,293.15,289.15
2.49381e+07,343,0,212,133,0,1,0,293.15,289.15
2.4939e+07,376,0,232,148,0,1,0,293.15,289.15
2.49399e+07,398,0,231,179,0,1,0,293.15,289.15
2.49408e+07,50,0,31,16,0.07,1,0,293.15,289.15
2.49417e+07,362,0,207,167,0,1,0,293.15,289.15
2.49426e+07,478,0,292,195,0.2,1,0,293.15,289.15
2.49435e+07,432,0,272,164,0,1,0,293.15,289.15
2.49444e+07,565,0,342,236,0,1,0,293.15,289.15
2.49453e+07,867,0,366,499,0,1,0,293.15,289.15
2.49462e+07,585,0,352,239,0,1,0,293.15,289.15
2.49471e+07,592,0,341,266,0,1,0,293.15,289.15
2.4948e+07,468,0,281,191,0,1,0,293.15,289.15
2.49489e+07,523,0,299,235,0,1,0,293.15,289.15
2.49498e+07,282,0,170,109,0.13,1,0,293.15,289.15
2.49507e+07,883,0,295,588,0.07,1,0,293.15,289.15
2.49516e+07,717,0,409,325,0,1,0,293.15,289.15
2.49525e+07,520,0,295,234,0.13,1,0,293.15,289.15
2.49534e+07,527,0,297,242,0.07,1,0,293.15,289.15
2.49543e+07,391,0,234,155,0.07,1,0,293.15,289.15
2.49552e+07,444,0,267,174,0,1,0,293.15,289.15
2.49561e+07,532,0,298,247,0.2,1,0,293.15,289.15
2.4957e+07,705,0,413,307,0,1,0,293.15,289.15
2.49579e+07,680,0,405,287,0.13,1,0,293.15,289.15
2.49588e+07,535,0,338,195,0.8,1,0,293.15,291.15
2.49597e+07,499,0,314,183,0,1,0,293.15,291.15
2.49606e+07,876,0,413,469,0,1,0,293.15,291.15
2.49615e+07,908,0,471,458,0,1,0,293.15,291.15
2.49624e+07,680,0,405,287,0,1,0,293.15,291.15
2.49633e+07,527,0,333,192,0,1,0,293.15,291.15
2.49642e+07,479,0,299,177,0,1,0,293.15,291.15
2.49651e+07,502,0,304,197,0,1,0,293.15,291.15
2.4966e+07,544,0,304,262,0,0,1,289.15,291.15
2.49669e+07,487,0,278,226,0,0,1,289.15,291.15
2.49678e+07,292,0,188,101,0,0,1,289.15,291.15
2.49687e+07,211,0,136,73,0,0,1,289.15,291.15
2.49696e+07,82,0,52,28,0,0,1,289.15,291.15
2.49705e+07,264,0,129,153,0,0,1,289.15,291.15
2.49714e+07,309,0,150,182,0,0,1,289.15,291.15
2.49723e+07,50,0,31,16,0,0,1,289.15,291.15
2.49732e+07,50,0,31,16,0,0,1,289.15,291.15
2.49741e+07,50,0,31,16,0,0,1,289.15,291.15
2.4975e+07,201,0,100,113,0,0,1,289.15,291.15
2.49759e+07,372,0,179,222,0,0,1,289.15,291.15
2.49768e+07,50,0,31,16,0,0,1,289.15,291.15
2.49777e+07,50,0,31,16,0,0,1,289.15,291.15
2.49786e+07,50,0,31,16,0,0,1,289.15,291.15
2.49795e+07,137,0,71,72,0,0,1,289.15,291.15
2.49804e+07,385,0,185,231,0,0,1,289.15,291.15
2.49813e+07,101,0,54,49,0,0,1,289.15,291.15
2.49822e+07,50,0,31,16,0,0,1,289.15,291.15
