#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
2.95506e+07,312,0,152,184,0,0,4,289.15,291.15
2.95515e+07,126,0,66,65,0,0,4,289.15,291.15
2.95524e+07,50,0,31,16,0,0,4,289.15,291.15
2.95533e+07,50,0,31,16,0,0,4,289.15,291.15
2.95542e+07,91,0,50,43,0,0,4,289.15,291.15
2.95551e+07,332,0,160,197,0,0,4,289.15,291.15
2.9556e+07,269,0,131,156,0,0,4,289.15,291.15
2.95569e+07,50,0,31,16,0,0,4,289.15,291.15
2.95578e+07,50,0,31,16,0,0,4,289.15,291.15
2.95587e+07,50,0,31,16,0,0,4,289.15,291.15
2.95596e+07,148,0,76,79,0,0,4,289.15,291.15
2.95605e+07,395,0,190,237,0,0,4,289.15,291.15
2.95614e+07,149,0,76,80,0,0,4,289.15,291.15
2.95623e+07,50,0,31,16,0,0,4,289.15,291.15
2.95632e+07,50,0,31,16,0,0,4,289.15,291.15
2.95641e+07,50,0,31,16,0,0,4,289.15,291.15
2.9565e+07,267,0,131,155,0,0,4,289.15,291.15
2.95659e+07,374,0,180,224,0,0,4,289.15,291.15
2.95668e+07,50,0,31,16,0,0,4,289.15,291.15
2.95677e+07,50,0,31,16,0,0,4,289.15,291.15
2.95686e+07,50,0,31,16,0.13,0,4,289.15,291.15
2.95695e+07,63,0,37,24,0,1,3,289.15,291.15
2.95704e+07,374,0,180,224,0,1,3,293.15,289.15
2.95713e+07,255,0,125,147,0,1,3,293.15,289.15
2.95722e+07,50,0,31,16,0,0,3,293.15,289.15
2.95731e+07,50,0,31,16,0,1,3,293.15,289.15
2.9574e+07,58,0,35,20,0,1,3,293.15,289.15
2.95749e+07,252,0,132,129,0,2,2,293.15,289.15
2.95758e+07,494,0,244,282,0,1,2,293.15,289.15
2.95767e+07,135,0,70,71,0,0,2,293.15,289.15
2.95776e+07,58,0,35,20,0,0,2,293.15,289.15
2.95785e+07,90,0,53,34,0.13,1,1,293.15,289.15
2.95794e+07,111,0,65,44,0,1,1,293.15,289.15
2.95803e+07,383,0,193,210,0.8,2,0,293.15,289.15
2.95812e+07,479,0,243,261,0.13,2,0,289.15,289.15
2.95821e+07,667,0,138,115,0.13,2,0,289.15,289.15
2.9583e+07,1482,0,132,99,0,2,0,289.15,289.15
2.95839e+07,1042,0,119,88,0.07,2,0,289.15,289.15
2.95848e+07,299,0,160,145,0.8,1,0,289.15,289.15
2.95857e+07,472,0,240,256,0.07,1,0,289.15,289.15
2.95866e+07,490,0,267,239,1.87,1,0,289.15,289.15
2.95875e+07,220,0,122,96,0.8,2,0,289.15,289.15
2.95884e+07,227,0,130,94,0.07,2,0,289.15,289.15
2.95893e+07,296,0,178,115,0.07,2,0,289.15,289.15
2.95902e+07,508,0,279,244,0,2,0,289.15,289.15
2.95911e+07,561,0,303,278,0,2,0,289.15,289.15
2.9592e+07,489,0,273,226,0,2,0,289.15,289.15
2.95929e+07,339,0,205,132,0,3,0,289.15,289.15
2.95938e+07,224,0,130,91,0.07,3,0,289.15,289.15
2.95947e+07,791,0,233,562,0,3,0,289.15,289.15
2.95956e+07,905,0,286,635,1,3,0,289.15,289.15
2.95965e+07,354,0,187,182,0.13,3,0,289.15,289.15
2.95974e+07,490,0,289,208,0,3,0,289.15,289.15
2.95983e+07,907,0,328,577,0,3,0,289.15,289.15
2.95992e+07,439,0,279,157,0,3,0,289.15,289.15
2.96001e+07,660,0,392,282,0.07,2,0,289.15,289.15
2.9601e+07,645,0,385,272,0.6,2,0,289.15,289.15
2.96019e+07,976,0,389,580,0.13,2,0,289.15,289.15
2.96028e+07,908,0,307,301,0,2,0,289.15,289.15
2.96037e+07,1433,0,407,720,0.13,2,0,289.15,289.15
2.96046e+07,874,0,287,288,0,2,0,289.15,289.15
2.96055e+07,1000,0,339,374,0,2,0,289.15,289.15
2.96064e+07,835,0,249,289,0,2,0,289.15,289.15
2.96073e+07,818,0,220,307,0,3,0,289.15,289.15
2.96082e+07,696,0,160,234,0.53,3,0,289.15,289.15
2.96091e+07,862,0,278,278,0.07,3,0,289.15,289.15
2.961e+07,1023,0,345,387,0,4,0,293.15,293.15
2.96109e+07,1171,0,443,437,0,4,0,293.15,293.15
2.96118e+07,687,0,406,285,0.13,4,0,293.15,293.15
2.96127e+07,1169,0,512,670,0.4,4,0,293.15,293.15
2.96136e+07,946,0,406,538,0.47,4,0,293.15,293.15
2.96145e+07,736,0,460,278,0.13,4,0,293.15,293.15
2.96154e+07,887,0,395,509,0.13,4,0,293.15,293.15
2.96163e+07,2632,0,670,1965,0.53,4,0,293.15,293.15
2.96172e+07,3161,0,814,2354,0.07,4,0,293.15,293.15
2.96181e+07,670,0,400,280,0.07,4,0,293.15,293.15
2.9619e+07,1919,0,629,1288,1.2,4,0,293.15,293.15
2.96199e+07,3584,0,888,2708,0,3,0,293.15,293.15
2.96208e+07,1814,0,590,1238,0.53,3,0,293.15,293.15
2.96217e+07,1068,0,428,637,0,4,0,293.15,293.15
2.96226e+07,824,0,503,331,0.13,4,0,293.15,293.15
2.96235e+07,727,0,445,290,0.07,4,0,293.15,293.15
2.96244e+07,573,0,356,219,0,4,0,293.15,293.15
2.96253e+07,713,0,414,315,0,4,0,293.15,293.15
2.96262e+07,1140,0,460,685,0.07,4,0,293.15,293.15
2.96271e+07,989,0,507,481,0,4,0,293.15,293.15
2.9628e+07,957,0,455,515,0.07,4,0,289.15,291.15
2.96289e+07,1008,0,439,573,0.13,3,1,289.15,291.15
2.96298e+07,1195,0,487,718,0.2,2,2,289.15,291.15
2.96307e+07,713,0,420,308,0,1,3,289.15,291.15
2.96316e+07,608,0,375,231,0.4,1,3,289.15,291.15
2.96325e+07,668,0,403,266,0.4,1,3,289.15,291.15
2.96334e+07,693,0,397,308,0.07,1,3,289.15,291.15
2.96343e+07,495,0,285,215,0,1,3,289.15,291.15
2.96352e+07,589,0,318,288,0.2,1,3,289.15,291.15
2.96361e+07,471,0,271,206,0.13,1,3,289.15,291.15
2.9637e+07,383,0,230,150,0,1,3,289.15,291.15
2.96379e+07,455,0,264,196,0,1,3,289.15,291.15
2.96388e+07,538,0,302,249,0.53,1,3,289.15,291.15
2.96397e+07,460,0,255,215,0,1,3,289.15,291.15
2.96406e+07,385,0,203,199,0.07,1,3,289.15,291.15
2.96415e+07,62,0,42,17,0,0,3,289.15,291.15
2.96424e+07,62,0,42,17,0,0,3,289.15,291.15
2.96433e+07,165,0,89,83,0,0,3,289.15,291.15
2.96442e+07,206,0,106,111,0,0,3,289.15,291.15
2.96451e+07,240,0,118,138,0,0,3,289.15,291.15
2.9646e+07,151,0,78,81,0,0,3,289.15,291.15
2.96469e+07,50,0,31,16,0,0,3,289.15,291.15
2.96478e+07,50,0,31,16,0,0,3,289.15,291.15
2.96487e+07,184,0,93,102,0,0,3,289.15,291.15
2.96496e+07,255,0,125,147,0,0,3,289.15,291.15
2.96505e+07,240,0,118,138,0,0,3,289.15,291.15
2.96514e+07,63,0,37,24,0,0,3,289.15,291.15
2.96523e+07,50,0,31,16,0,0,3,289.15,291.15
2.96532e+07,60,0,36,23,0,0,3,289.15,291.15
2.96541e+07,205,0,102,116,0,0,3,289.15,291.15
2.9655e+07,312,0,152,184,0,0,3,289.15,291.15
2.96559e+07,164,0,83,89,0,0,3,289.15,291.15
2.96568e+07,50,0,31,16,0,0,3,293.15,289.15
2.96577e+07,50,0,31,16,0,0,3,293.15,289.15
2.96586e+07,121,0,66,56,1.6,1,2,293.15,289.15
2.96595e+07,376,0,188,209,0,1,2,293.15,289.15
2.96604e+07,444,0,227,238,0.07,1,2,293.15,289.15
2.96613e+07,275,0,153,123,0.07,2,2,293.15,289.15
2.96622e+07,250,0,141,106,0.47,3,1,293.15,289.15
2.96631e+07,250,0,141,106,0.8,3,1,293.15,289.15
2.9664e+07,322,0,174,153,0.8,3,1,293.15,289.15
2.96649e+07,582,0,294,319,0.2,3,1,293.15,289.15
2.96658e+07,636,0,210,255,0.8,3,1,293.15,289.15
2.96667e+07,686,0,170,210,0,3,1,293.15,289.15
2.96676e+07,718,0,191,221,0,3,1,289.15,289.15
2.96685e+07,1207,0,317,584,0.07,4,0,289.15,289.15
2.96694e+07,986,0,331,367,0.4,3,0,289.15,289.15
2.96703e+07,1131,0,398,460,1.33,3,0,289.15,289.15
2.96712e+07,829,0,253,273,0,3,0,289.15,289.15
2.96721e+07,695,0,171,218,0.27,1,0,289.15,289.15
2.9673e+07,615,0,119,189,0.07,1,0,289.15,289.15
2.96739e+07,291,0,119,109,0,2,0,289.15,289.15
2.96748e+07,557,0,288,297,0.6,2,0,289.15,289.15
2.96757e+07,574,0,309,286,0,2,0,289.15,289.15
2.96766e+07,331,0,198,131,0,2,0,289.15,289.15
2.96775e+07,331,0,198,131,0,2,0,289.15,289.15
2.96784e+07,363,0,227,133,0.13,2,0,289.15,289.15
2.96793e+07,396,0,234,166,0.47,3,0,289.15,289.15
2.96802e+07,587,0,307,312,0.4,3,0,289.15,289.15
2.96811e+07,435,0,252,193,0.33,3,0,289.15,289.15
2.9682e+07,774,0,305,466,0.2,3,0,289.15,289.15
2.96829e+07,431,0,274,154,0.07,3,0,289.15,289.15
2.96838e+07,1109,0,407,639,0,3,0,289.15,289.15
2.96847e+07,1626,0,496,844,0.8,3,0,289.15,289.15
2.96856e+07,1207,0,457,474,0.13,2,0,289.15,289.15
2.96865e+07,932,0,326,303,0,2,0,289.15,289.15
2.96874e+07,878,0,296,276,0.07,2,0,289.15,289.15
2.96883e+07,1382,0,362,714,0.07,2,0,289.15,289.15
2.96892e+07,922,0,318,303,0.13,2,0,289.15,289.15
2.96901e+07,1180,0,443,457,0.07,2,0,289.15,289.15
2.9691e+07,2803,0,1225,1294,0,2,0,289.15,289.15
2.96919e+07,1230,0,441,483,0,2,0,289.15,289.15
2.96928e+07,603,0,168,190,0.4,2,0,289.15,289.15
2.96937e+07,658,0,346,309,0.8,2,0,289.15,289.15
2.96946e+07,2538,0,1309,1240,0.07,2,0,289.15,289.15
2.96955e+07,1882,0,807,1099,0,2,0,289.15,289.15
2.96964e+07,549,0,321,238,0,2,0,293.15,293.15
2.96973e+07,410,0,256,152,0.13,3,0,293.15,293.15
2.96982e+07,437,0,258,177,0,3,0,293.15,293.15
2.96991e+07,502,0,284,219,0.6,3,0,293.15,293.15
2.97e+07,721,0,401,337,0.07,3,0,293.15,293.15
2.97009e+07,825,0,469,374,0,4,0,293.15,293.15
2.97018e+07,718,0,420,305,0,4,0,293.15,293.15
2.97027e+07,595,0,365,227,0.4,4,0,293.15,293.15
2.97036e+07,535,0,338,195,0,4,0,293.15,293.15
2.97045e+07,662,0,396,276,0.07,4,0,293.15,293.15
2.97054e+07,833,0,498,351,0.07,4,0,293.15,293.15
2.97063e+07,1223,0,500,736,1.2,4,0,293.15,293.15
2.97072e+07,696,0,431,270,0,5,0,293.15,293.15
2.97081e+07,643,0,338,221,1.07,4,0,293.15,293.15
2.9709e+07,965,0,350,312,0,4,0,293.15,293.15
2.97099e+07,1130,0,426,417,0.13,3,0,293.15,293.15
2.97108e+07,1070,0,398,379,0,3,0,293.15,293.15
2.97117e+07,1095,0,409,395,0,4,0,293.15,293.15
2.97126e+07,981,0,357,322,0.8,4,0,293.15,293.15
2.97135e+07,940,0,338,296,0,3,1,293.15,293.15
2.97144e+07,1054,0,391,369,0.87,2,2,289.15,291.15
2.97153e+07,1130,0,426,417,0,2,2,289.15,291.15
2.97162e+07,1026,0,378,349,0.13,2,2,289.15,291.15
2.97171e+07,1129,0,426,412,0.4,1,3,289.15,291.15
2.9718e+07,751,0,232,214,0,0,4,289.15,291.15
2.97189e+07,281,0,103,76,0,0,4,289.15,291.15
2.97198e+07,279,0,154,141,0,0,4,289.15,291.15
2.97207e+07,155,0,81,82,0,0,4,289.15,291.15
2.97216e+07,153,0,78,82,0,0,4,289.15,291.15
2.97225e+07,184,0,93,102,0,0,4,289.15,291.15
2.97234e+07,50,0,31,16,0,0,4,289.15,291.15
2.97243e+07,151,0,78,81,0,0,4,289.15,291.15
2.97252e+07,240,0,118,138,0,0,4,289.15,291.15
2.97261e+07,63,0,37,24,0,0,4,289.15,291.15
2.9727e+07,184,0,93,102,0,0,4,289.15,291.15
2.97279e+07,153,0,78,82,0,0,4,289.15,291.15
2.97288e+07,50,0,31,16,0,0,4,289.15,291.15
2.97297e+07,240,0,118,138,0,0,4,289.15,291.15
2.97306e+07,164,0,83,89,0,0,4,289.15,291.15
2.97315e+07,60,0,36,23,0,0,4,289.15,291.15
2.97324e+07,205,0,102,116,0,0,4,289.15,291.15
2.97333e+07,122,0,64,63,0,0,4,289.15,291.15
2.97342e+07,139,0,72,73,0,0,4,289.15,291.15
2.97351e+07,240,0,118,138,0,0,4,289.15,291.15
2.9736e+07,75,0,43,33,0,0,4,289.15,291.15
2.97369e+07,91,0,50,43,0,0,4,289.15,291.15
2.97378e+07,205,0,102,116,0,0,4,289.15,291.15
2.97387e+07,91,0,50,43,0,0,4,289.15,291.15
2.97396e+07,227,0,112,130,0,0,4,289.15,291.15
2.97405e+07,177,0,89,97,0,0,4,289.15,291.15
2.97414e+07,50,0,31,16,0,0,4,289.15,291.15
2.97423e+07,144,0,76,72,0,1,4,289.15,291.15
2.97432e+07,277,0,142,148,0,1,4,289.15,291.15
2.97441e+07,296,0,159,144,0.07,2,3,289.15,291.15
2.9745e+07,1139,0,344,811,0.07,2,3,289.15,291.15
2.97459e+07,2410,0,519,1892,0.4,2,3,289.15,291.15
2.97468e+07,1099,0,285,811,0,2,3,289.15,291.15
2.97477e+07,353,0,188,172,0,4,1,289.15,291.15
2.97486e+07,784,0,271,524,0,4,1,289.15,291.15
2.97495e+07,548,0,239,322,0,4,0,289.15,291.15
2.97504e+07,789,0,273,527,0.6,3,0,293.15,293.15
2.97513e+07,250,0,141,106,0,2,0,293.15,293.15
2.97522e+07,250,0,141,106,0,1,0,293.15,293.15
2.97531e+07,384,0,203,192,0.53,1,0,293.15,293.15
2.9754e+07,417,0,218,213,0,1,0,293.15,293.15
2.97549e+07,643,0,366,294,0,2,0,293.15,293.15
2.97558e+07,409,0,241,171,0,2,0,293.15,293.15
2.97567e+07,476,0,231,242,0,2,0,293.15,293.15
2.97576e+07,620,0,258,359,0.8,2,0,293.15,293.15
2.97585e+07,480,0,265,227,0,2,0,293.15,293.15
2.97594e+07,414,0,214,219,0,2,0,293.15,293.15
2.97603e+07,347,0,185,175,0,1,0,293.15,293.15
2.97612e+07,190,0,112,75,0.4,2,0,293.15,293.15
2.97621e+07,182,0,108,71,0.8,2,0,293.15,293.15
2.9763e+07,328,0,195,134,0,2,0,293.15,293.15
2.97639e+07,470,0,257,231,0,2,0,293.15,293.15
2.97648e+07,698,0,260,297,0.07,2,0,293.15,293.15
2.97657e+07,719,0,183,236,0.07,2,0,293.15,293.15
2.97666e+07,656,0,154,196,0.53,2,0,293.15,293.15
2.97675e+07,676,0,165,204,0,2,0,293.15,293.15
2.97684e+07,774,0,214,261,0,2,0,293.15,293.15
2.97693e+07,1002,0,322,403,0.13,1,0,293.15,293.15
2.97702e+07,882,0,267,327,0.07,2,0,293.15,293.15
2.97711e+07,733,0,210,217,0,2,0,293.15,293.15
2.9772e+07,828,0,273,248,0,2,0,293.15,293.15
2.97729e+07,860,0,294,260,0.2,1,0,293.15,293.15
2.97738e+07,585,0,293,222,0,0,0,293.15,293.15
2.97747e+07,660,0,377,312,0,0,0,293.15,293.15
2.97756e+07,355,0,225,136,0,0,0,293.15,293.15
2.97765e+07,123,0,78,42,0,0,0,293.15,293.15
2.97774e+07,50,0,31,16,0,0,0,293.15,293.15
2.97783e+07,50,0,31,16,0,0,0,293.15,293.15
2.97792e+07,316,0,154,186,0,1,0,293.15,293.15
2.97801e+07,408,0,205,228,0.13,1,0,293.15,293.15
2.9781e+07,277,0,169,105,0.4,1,0,293.15,293.15
2.97819e+07,347,0,219,125,0.13,1,0,293.15,293.15
2.97828e+07,497,0,313,182,0.13,1,0,293.15,293.15
2.97837e+07,672,0,420,253,0.13,2,0,293.15,293.15
2.97846e+07,1297,0,564,765,0,3,0,293.15,293.15
2.97855e+07,2687,0,685,2016,0.4,3,0,293.15,293.15
2.97864e+07,1744,0,506,1236,0.4,3,0,293.15,293.15
2.97873e+07,526,0,324,199,0,4,0,293.15,293.15
2.97882e+07,637,0,308,226,0.13,4,0,293.15,293.15
2.97891e+07,1070,0,386,393,0.2,4,0,293.15,293.15
2.979e+07,1685,0,565,848,0,4,0,293.15,293.15
2.97909e+07,1514,0,448,765,0,3,0,293.15,293.15
2.97918e+07,940,0,338,296,0.07,2,0,293.15,293.15
2.97927e+07,940,0,338,296,0,2,0,293.15,293.15
2.97936e+07,936,0,333,298,0.07,1,0,293.15,293.15
2.97945e+07,1604,0,461,863,0,1,0,293.15,293.15
2.97954e+07,1029,0,346,403,0.47,1,0,293.15,293.15
2.97963e+07,391,0,242,147,0.8,1,0,293.15,293.15
2.97972e+07,471,0,296,172,0,1,0,293.15,293.15
2.97981e+07,535,0,338,195,0,1,0,293.15,293.15
2.9799e+07,616,0,365,258,0.4,1,0,293.15,293.15
2.97999e+07,821,0,466,382,0,1,0,293.15,293.15
2.98008e+07,671,0,395,288,1.33,1,0,293.15,293.15
2.98017e+07,451,0,280,168,0,1,0,293.15,293.15
2.98026e+07,451,0,280,168,0.4,1,0,293.15,293.15
2.98035e+07,524,0,327,194,0.4,1,0,293.15,293.15
2.98044e+07,1240,0,499,757,0.13,3,0,289.15,291.15
2.98053e+07,759,0,430,351,0.13,2,1,289.15,291.15
2.98062e+07,506,0,296,217,0.07,1,3,289.15,291.15
2.98071e+07,322,0,196,123,0.13,2,3,289.15,291.15
2.9808e+07,282,0,170,109,0,1,4,289.15,291.15
2.98089e+07,349,0,191,164,0.27,1,4,289.15,291.15
2.98098e+07,450,0,233,235,0,1,4,289.15,291.15
2.98107e+07,430,0,224,222,0,1,4,289.15,291.15
2.98116e+07,122,0,64,63,0,0,5,289.15,291.15
2.98125e+07,50,0,31,16,0,0,5,289.15,291.15
2.98134e+07,50,0,31,16,0,0,5,289.15,291.15
2.98143e+07,227,0,112,130,0,0,5,289.15,291.15
2.98152e+07,218,0,108,124,0,0,5,289.15,291.15
2.98161e+07,205,0,102,116,0,0,5,289.15,291.15
2.9817e+07,91,0,50,43,0,0,5,289.15,291.15
2.98179e+07,50,0,31,16,0,0,5,289.15,291.15
2.98188e+07,126,0,66,65,0,0,5,289.15,291.15
2.98197e+07,240,0,118,138,0,0,5,289.15,291.15
2.98206e+07,160,0,82,87,0,0,5,289.15,291.15
2.98215e+07,205,0,102,116,0,0,5,289.15,291.15
2.98224e+07,60,0,36,23,0,0,5,289.15,291.15
2.98233e+07,50,0,31,16,0,0,5,289.15,291.15
2.98242e+07,215,0,107,122,0,0,5,289.15,291.15
2.98251e+07,189,0,95,106,0,0,5,289.15,291.15
2.9826e+07,153,0,78,82,0,0,5,289.15,291.15
2.98269e+07,184,0,93,102,0,0,5,289.15,291.15
2.98278e+07,50,0,31,16,0,0,5,289.15,291.15
2.98287e+07,113,0,60,57,0.13,1,4,289.15,291.15
2.98296e+07,240,0,118,138,0.47,1,4,289.15,291.15
2.98305e+07,154,0,84,73,0.07,1,4,289.15,291.15
2.98314e+07,374,0,197,188,0.2,1,4,289.15,291.15
2.98323e+07,353,0,188,172,0.8,1,4,289.15,291.15
2.98332e+07,183,0,104,76,0.53,1,4,289.15,291.15
2.98341e+07,202,0,101,114,0,0,5,289.15,291.15
2.9835e+07,202,0,101,114,0,0,5,289.15,291.15
2.98359e+07,60,0,36,23,0,0,5,289.15,291.15
2.98368e+07,205,0,102,116,0,0,5,293.15,293.15
2.98377e+07,122,0,64,63,0,0,5,293.15,293.15
2.98386e+07,101,0,54,49,0,0,4,293.15,293.15
2.98395e+07,248,0,123,142,0,1,3,293.15,293.15
2.98404e+07,686,0,173,517,0,2,2,293.15,293.15
2.98413e+07,704,0,185,521,0.07,3,1,293.15,293.15
2.98422e+07,298,0,154,158,0.13,3,1,293.15,293.15
2.98431e+07,278,0,153,127,0,3,1,293.15,293.15
2.9844e+07,389,0,205,196,0.4,3,1,293.15,293.15
2.98449e+07,423,0,225,212,0.07,2,1,293.15,293.15
2.98458e+07,262,0,152,107,0,3,0,293.15,293.15
2.98467e+07,364,0,212,156,0,2,0,293.15,293.15
2.98476e+07,731,0,300,444,0.2,2,0,293.15,293.15
2.98485e+07,2458,0,561,1900,0,1,0,293.15,293.15
2.98494e+07,2024,0,522,1518,0.07,1,0,293.15,293.15
2.98503e+07,407,0,233,179,0.53,1,0,293.15,293.15
2.98512e+07,334,0,199,132,0.07,1,0,293.15,293.15
2.98521e+07,479,0,271,215,0.07,2,0,293.15,293.15
2.9853e+07,601,0,352,260,0,2,0,293.15,293.15
2.98539e+07,577,0,344,244,0,2,0,293.15,293.15
2.98548e+07,520,0,301,233,0,2,0,293.15,293.15
2.98557e+07,332,0,217,112,0.2,2,0,293.15,293.15
2.98566e+07,375,0,250,123,0.27,1,0,293.15,293.15
2.98575e+07,481,0,285,206,0,1,0,293.15,293.15
2.98584e+07,450,0,264,197,0.13,1,0,293.15,293.15
2.98593e+07,2522,0,595,1944,0.4,1,0,293.15,293.15
2.98602e+07,2987,0,641,2352,0.13,1,0,293.15,293.15
2.98611e+07,555,0,213,339,0,1,0,293.15,293.15
2.9862e+07,261,0,158,101,0,1,0,293.15,293.15
2.98629e+07,438,0,242,208,0.13,1,0,293.15,293.15
2.98638e+07,488,0,267,237,0.13,1,0,293.15,293.15
2.98647e+07,1366,0,694,688,0,1,0,293.15,293.15
2.98656e+07,1262,0,653,606,0,1,0,293.15,293.15
2.98665e+07,615,0,337,276,0.2,1,0,293.15,293.15
2.98674e+07,323,0,189,135,0.13,1,0,293.15,293.15
2.98683e+07,449,0,247,216,0,1,0,293.15,293.15
2.98692e+07,511,0,274,257,0,1,0,293.15,293.15
2.98701e+07,351,0,188,171,0,2,1,293.15,293.15
2.9871e+07,282,0,162,118,0.6,1,1,293.15,293.15
2.98719e+07,371,0,220,149,0.87,1,1,293.15,293.15
2.98728e+07,377,0,216,165,0.87,1,1,293.15,293.15
2.98737e+07,427,0,227,223,0,0,1,293.15,293.15
2.98746e+07,371,0,202,187,0,0,0,293.15,293.15
2.98755e+07,176,0,110,64,0,0,0,293.15,293.15
2.98764e+07,50,0,31,16,0,0,0,293.15,293.15
2.98773e+07,50,0,31,16,0,0,0,293.15,293.15
2.98782e+07,164,0,84,87,0,0,0,293.15,293.15
2.98791e+07,470,0,233,267,0.4,1,0,293.15,293.15
2.988e+07,284,0,149,143,0.87,1,0,293.15,293.15
2.98809e+07,1823,0,420,1400,0,2,0,293.15,293.15
2.98818e+07,2541,0,612,1927,0.47,2,0,293.15,293.15
2.98827e+07,1341,0,442,896,0,2,0,293.15,293.15
2.98836e+07,717,0,403,334,0.8,2,0,293.15,293.15
2.98845e+07,797,0,444,380,0,2,0,293.15,293.15
2.98854e+07,529,0,321,208,0.13,2,0,293.15,293.15
2.98863e+07,496,0,304,189,0.07,2,0,293.15,293.15
2.98872e+07,455,0,278,175,0,3,0,293.15,293.15
2.98881e+07,514,0,314,199,0.4,2,0,293.15,293.15
2.9889e+07,841,0,467,405,0,2,0,293.15,293.15
2.98899e+07,593,0,351,259,0,0,2,293.15,293.15
2.98908e+07,214,0,149,62,0,0,2,289.15,291.15
2.98917e+07,214,0,149,62,0,0,2,289.15,291.15
2.98926e+07,118,0,87,28,0,0,2,289.15,291.15
2.98935e+07,208,0,122,95,0,0,2,289.15,291.15
2.98944e+07,395,0,190,237,0,0,2,289.15,291.15
2.98953e+07,129,0,67,67,0,0,2,289.15,291.15
2.98962e+07,50,0,31,16,0,0,2,289.15,291.15
2.98971e+07,50,0,31,16,0,0,2,289.15,291.15
2.9898e+07,50,0,31,16,0,0,2,289.15,291.15
2.98989e+07,287,0,140,168,0,0,2,289.15,291.15
2.98998e+07,344,0,166,205,0,0,2,289.15,291.15
2.99007e+07,60,0,36,23,0,0,2,289.15,291.15
2.99016e+07,50,0,31,16,0,0,2,289.15,291.15
2.99025e+07,50,0,31,16,0,0,2,289.15,291.15
2.99034e+07,113,0,60,57,0,0,2,289.15,291.15
2.99043e+07,343,0,166,204,0,0,2,289.15,291.15
2.99052e+07,235,0,116,135,0,0,2,289.15,291.15
2.99061e+07,272,0,165,104,0.87,1,2,289.15,291.15
2.9907e+07,368,0,218,148,0,1,2,289.15,291.15
2.99079e+07,238,0,146,89,0,0,3,289.15,291.15
2.99088e+07,323,0,179,156,0,0,4,289.15,291.15
2.99097e+07,457,0,241,242,0,0,4,289.15,291.15
2.99106e+07,153,0,78,82,0,0,4,289.15,291.15
2.99115e+07,50,0,31,16,0,0,4,289.15,291.15
2.99124e+07,50,0,31,16,0,0,4,289.15,291.15
2.99133e+07,101,0,54,49,0,0,4,289.15,291.15
2.99142e+07,250,0,123,145,0,0,4,289.15,291.15
2.99151e+07,268,0,131,156,0,0,4,289.15,291.15
2.9916e+07,122,0,64,63,0,0,4,293.15,289.15
2.99169e+07,50,0,31,16,0,0,4,293.15,289.15
2.99178e+07,50,0,31,16,0,0,4,293.15,289.15
2.99187e+07,189,0,95,106,0,0,4,293.15,289.15
2.99196e+07,256,0,126,148,0,0,4,293.15,289.15
2.99205e+07,205,0,102,116,0,0,4,293.15,289.15
2.99214e+07,91,0,50,43,0,0,4,293.15,289.15
2.99223e+07,50,0,31,16,0,0,4,293.15,289.15
2.99232e+07,88,0,48,41,0,0,4,293.15,289.15
2.99241e+07,240,0,118,138,0,0,4,293.15,289.15
2.9925e+07,198,0,99,111,0,1,3,293.15,289.15
2.99259e+07,240,0,121,131,0,2,2,293.15,289.15
2.99268e+07,100,0,58,41,0.07,1,2,289.15,289.15
2.99277e+07,119,0,69,48,0.8,2,1,289.15,289.15
2.99286e+07,353,0,196,167,0,2,1,289.15,289.15
2.99295e+07,444,0,244,215,0.47,3,0,289.15,289.15
2.99304e+07,437,0,247,198,0.07,3,0,289.15,289.15
2.99313e+07,505,0,281,235,0.13,2,0,289.15,289.15
2.99322e+07,371,0,220,149,0,2,0,289.15,289.15
2.99331e+07,308,0,174,134,0,2,0,289.15,289.15
2.9934e+07,822,0,244,331,0.07,4,0,289.15,289.15
2.99349e+07,846,0,247,302,0.13,3,0,289.15,289.15
2.99358e+07,946,0,313,341,0.13,3,0,289.15,289.15
2.99367e+07,878,0,279,304,0,3,0,289.15,289.15
2.99376e+07,784,0,238,240,0,3,0,289.15,289.15
2.99385e+07,933,0,312,326,0,2,1,289.15,289.15
2.99394e+07,1098,0,405,406,0,2,1,289.15,289.15
2.99403e+07,1465,0,411,749,0.27,2,1,289.15,289.15
2.99412e+07,3088,0,687,2110,0,2,1,289.15,289.15
2.99421e+07,2243,0,496,1448,0,2,1,289.15,289.15
2.9943e+07,537,0,249,165,0,2,1,289.15,289.15
2.99439e+07,454,0,260,210,0,2,1,289.15,289.15
2.99448e+07,376,0,213,171,0.8,1,1,289.15,289.15
2.99457e+07,306,0,179,128,0.13,1,1,289.15,289.15
2.99466e+07,849,0,316,546,0,2,1,289.15,289.15
2.99475e+07,675,0,230,446,0.07,2,1,289.15,289.15
2.99484e+07,639,0,197,450,0,2,1,289.15,289.15
2.99493e+07,450,0,249,218,0,2,1,289.15,289.15
2.99502e+07,1049,0,391,656,0.07,2,1,289.15,289.15
2.99511e+07,2727,0,717,2014,0.2,2,1,289.15,289.15
2.9952e+07,2774,0,746,2041,0.6,2,1,289.15,289.15
2.99529e+07,908,0,376,530,0,2,1,289.15,289.15
